EpRewMean	EpLenMean	KLOldNew	Entropy	EVBefore	EVAfter	TimestepsSoFar
-1141.56	200.0	0.00109263	-0.991922	0.0	0.325282445021	2600
-1084.65	200.0	0.00109905	-0.991757	0.22488701113	0.261560418394	5200
-1151.76	200.0	0.000331567	-0.992218	0.337240762935	0.377267758614	7800
-1207.2	200.0	0.000451237	-0.993015	0.355594576147	0.395261220409	10400
-1241.51	200.0	0.000515271	-0.994479	0.465344893798	0.492350258599	13000
-1271.86	200.0	0.000514513	-0.99586	0.438273670225	0.446003820854	15600
-1066.24	200.0	0.000987534	-0.997934	0.4389760619	0.45380758474	18200
-1225.58	200.0	0.0013015	-1.00109	0.345729036536	0.349075611005	20800
-1111.71	200.0	0.00036106	-1.00294	0.420239849865	0.438646599831	23400
-1192.51	200.0	0.00106816	-1.0008	0.413586900014	0.42995545746	26000
-1176.45	200.0	0.00296309	-0.997789	0.502020290866	0.504436542727	28600
-1065.74	200.0	0.0039614	-0.994966	0.254942023528	0.337529878881	31200
-1158.66	200.0	0.00372056	-0.992689	0.413994821771	0.420188620602	33800
-1107.75	200.0	0.00172272	-0.990259	0.0246764452787	0.136519495251	36400
-1174.99	200.0	0.000209424	-0.987934	0.267228251202	0.284978510669	39000
-1180.74	200.0	0.00731175	-0.984025	0.233538908564	0.253360258999	41600
-1106.57	200.0	0.0148417	-0.979917	0.278203795272	0.301284461378	44200
-1171.73	200.0	0.00459314	-0.977397	0.449487754647	0.523760091188	46800
-1224.04	200.0	0.000567899	-0.975205	0.37807125829	0.396946871978	49400
-1197.99	200.0	0.000143923	-0.973029	0.320403217081	0.325610666677	52000
-1068.15	200.0	0.00187024	-0.969902	0.396620943839	0.426187585683	54600
-1025.92	200.0	0.00286566	-0.965569	0.437983326792	0.442318180024	57200
-1091.88	200.0	0.00678603	-0.961783	0.510492548171	0.517403064694	59800
-1173.3	200.0	0.00250664	-0.959216	0.203102193118	0.314108465001	62400
-1190.19	200.0	0.00111834	-0.957415	0.436312473644	0.480638306337	65000
-1099.07	200.0	0.00134086	-0.955438	0.249902947473	0.276814749624	67600
