EpRewMean	EpLenMean	KLOldNew	Entropy	EVBefore	EVAfter	TimestepsSoFar
-1132.52	200.0	0.00246041	-0.987593	0.465743759855	0.47038007332	75400
-1116.05	200.0	0.00288103	-0.989155	0.5421772599	0.558285844408	78000
-1063.82	200.0	0.0010484	-0.989338	0.181864955098	0.269655752285	80600
-1099.8	200.0	0.00290172	-0.988292	0.315282042202	0.32850646373	83200
-1048.37	200.0	0.00565062	-0.987146	0.498816969151	0.538325555782	85800
-1197.22	200.0	0.000318184	-0.987743	0.456275375956	0.474486859036	88400
-1297.72	200.0	8.36725e-05	-0.988773	0.467143200493	0.472664586608	91000
-1243.37	200.0	0.00119628	-0.98995	0.382605934476	0.39122993283	93600
-1218.89	200.0	0.00272512	-0.990255	0.431081969992	0.436476041321	96200
-1235.15	200.0	0.00460372	-0.991647	0.549275808463	0.553261536571	98800
-1106.02	200.0	0.00248712	-0.992634	0.420135518696	0.455542890985	101400
-1134.43	200.0	7.8649e-05	-0.993286	0.180983550465	0.259389842143	104000
-1124.3	200.0	0.00174985	-0.993401	0.305533237912	0.317262807651	106600
-1212.62	200.0	0.00652414	-0.994251	0.440284631302	0.456805043684	109200
-1082.16	200.0	0.00706204	-0.994799	0.442356969626	0.466844742635	111800
-969.491	200.0	0.000809749	-0.994549	0.282456434428	0.390923778945	114400
-1083.32	200.0	0.000988411	-0.993579	0.51821761745	0.53333148253	117000
-1020.23	200.0	0.000970814	-0.992895	0.449656956605	0.465291674135	119600
-1080.71	200.0	0.0016968	-0.992954	0.286164654329	0.333840133948	122200
-1062.74	200.0	0.00478368	-0.991572	0.500715414583	0.568845730601	124800
-980.475	200.0	0.0017901	-0.989317	0.102229787203	0.256452261414	127400
-1090.02	200.0	0.000814763	-0.98542	0.437245499275	0.469855758162	130000
-1134.57	200.0	0.000405127	-0.978588	0.503180097379	0.512031205281	132600
-1108.68	200.0	0.00298762	-0.970577	0.511828063929	0.518604997781	135200
-1068.12	200.0	0.0178131	-0.965517	0.523920057087	0.566621309491	137800
-987.119	200.0	0.0109958	-0.961658	0.42878630397	0.474335209246	140400
-1113.49	200.0	0.00103821	-0.960619	0.46240272556	0.467341945988	143000
-1192.66	200.0	0.00114408	-0.958863	0.404653356231	0.412841784105	145600
-1224.69	200.0	0.00691023	-0.957628	0.423439739769	0.434842425218	148200
-1023.09	200.0	0.006326	-0.957591	0.43027533667	0.477075021198	150800
-1121.05	200.0	0.00135099	-0.957087	0.353258954998	0.472213938984	153400
-1065.58	200.0	0.00127931	-0.956021	0.413597736553	0.441847620875	156000
-1130.01	200.0	0.000307028	-0.955122	0.493258090737	0.496535529422	158600
-1078.76	200.0	0.000516969	-0.953966	0.464729362203	0.484745477314	161200
-1105.72	200.0	0.00255757	-0.952231	0.491858257097	0.495565256481	163800
-1076.05	200.0	0.00533131	-0.951086	0.472990603485	0.47439412906	166400
-1065.22	200.0	0.00216029	-0.95119	0.60185222447	0.623452103734	169000
-1124.01	200.0	0.00154284	-0.950831	0.635539466265	0.644228344227	171600
-1025.27	200.0	0.00137518	-0.951218	0.576156990457	0.598850826453	174200
-1099.52	200.0	0.000699398	-0.952174	0.538786227327	0.541579386254	176800
-1034.43	200.0	0.00195508	-0.954794	0.550208208882	0.56576265806	179400
-950.695	200.0	0.00130713	-0.95593	0.52471439722	0.547686967834	182000
-1031.27	200.0	0.00163398	-0.955985	0.596321444942	0.611552671949	184600
-1038.81	200.0	0.00287899	-0.955416	0.530887142896	0.548606251519	187200
-971.892	200.0	0.00179393	-0.953447	0.370744454186	0.393492851382	189800
-976.086	200.0	0.000206634	-0.95022	0.36646358792	0.370511242069	192400
-982.39	200.0	0.00546376	-0.945619	0.337105234904	0.34817359501	195000
-1044.54	200.0	0.000734931	-0.94284	0.636000317769	0.684946939327	197600
-942.091	200.0	0.000910434	-0.937671	0.466756160424	0.526719358727	200200
-968.366	200.0	0.00371987	-0.931015	0.556773108416	0.583370287798	202800
-968.212	200.0	0.00258009	-0.924389	0.576959854665	0.593793959415	205400
-985.464	200.0	0.00183293	-0.918747	0.589484120914	0.60162664618	208000
-1028.68	200.0	0.000918043	-0.910858	0.54498964635	0.551460837303	210600
-942.536	200.0	0.00777859	-0.907456	0.523707763883	0.526291359845	213200
-953.394	200.0	0.0267521	-0.903451	0.62812770851	0.64062762888	215800
-950.541	200.0	0.00518337	-0.90311	0.442629597741	0.495747930733	218400
-1045.43	200.0	0.00106917	-0.901743	0.428070648225	0.448671721969	221000
-961.249	200.0	0.0134384	-0.901048	0.302393516619	0.312902909169	223600
-1007.88	200.0	0.00418066	-0.90109	0.556926905971	0.634796767329	226200
-898.944	200.0	0.000211381	-0.901547	0.626570564654	0.645879045398	228800
-908.59	200.0	0.00128156	-0.902676	0.541945894409	0.561128266449	231400
-923.343	200.0	0.00090686	-0.903764	0.485653589465	0.493043781187	234000
-883.27	200.0	0.000734187	-0.905002	0.443893733296	0.462799752714	236600
-945.627	200.0	0.00218845	-0.904901	0.59486857141	0.614419903842	239200
-939.332	200.0	0.00235309	-0.90371	0.60952107329	0.620796606094	241800
-938.702	200.0	0.0112366	-0.903315	0.608125330692	0.614282828792	244400
-940.107	200.0	0.00149443	-0.902458	0.51444909373	0.556406983163	247000
-866.091	200.0	0.00209541	-0.901889	0.564858267953	0.579260200198	249600
-1000.8	200.0	0.00119276	-0.901958	0.631230587691	0.64139129116	252200
-892.478	200.0	0.000526746	-0.901575	0.419505543719	0.42265447487	254800
-977.399	200.0	0.00499427	-0.900991	0.454640963783	0.467470934992	257400
-916.358	200.0	0.00246917	-0.900565	0.305594752701	0.346328539933	260000
-972.308	200.0	0.00110691	-0.901415	0.347952109996	0.35322623542	262600
-892.792	200.0	0.00231971	-0.900126	0.364906916358	0.370601668848	265200
-954.18	200.0	0.00263421	-0.897718	0.589903440159	0.615790660949	267800
-894.182	200.0	0.00296902	-0.895104	0.527271867943	0.528341538913	270400
-892.61	200.0	0.000883836	-0.89202	0.58502470683	0.601510633814	273000
-824.5	200.0	0.00225119	-0.885171	0.426352770658	0.446281856922	275600
-781.466	200.0	0.000931706	-0.882873	0.331435300756	0.361522680058	278200
-951.313	200.0	0.00398922	-0.876935	0.626177166471	0.635132256974	280800
-896.166	200.0	0.0181962	-0.87239	0.560754755692	0.569098581545	283400
-872.6	200.0	0.00241505	-0.870227	0.507455860007	0.524930842846	286000
-851.601	200.0	0.00287656	-0.866638	0.537094780809	0.548375972297	288600
-816.974	200.0	0.0018277	-0.862242	0.376246490712	0.414526326549	291200
-847.191	200.0	0.000259063	-0.858869	0.366884518306	0.376358378972	293800
-813.349	200.0	0.000878004	-0.854447	0.420864683767	0.43037736612	296400
-818.951	200.0	0.00889065	-0.846897	0.376091221376	0.376631123093	299000
-837.904	200.0	0.0103462	-0.841451	0.548749174408	0.558847341621	301600
-882.784	200.0	0.00295811	-0.836504	0.617259990069	0.620082294101	304200
-833.147	200.0	0.00947715	-0.832996	0.491751893155	0.509983626845	306800
-890.095	200.0	0.000577359	-0.830084	0.33597403162	0.374540356569	309400
-914.094	200.0	0.0436874	-0.824796	0.430818780896	0.434298778106	312000
-796.593	200.0	0.00841571	-0.819415	0.46630202559	0.489321213224	314600
-815.978	200.0	0.000473989	-0.816053	0.522613155974	0.525824046428	317200
-813.384	200.0	0.00162529	-0.812371	0.489087514379	0.502939883799	319800
-850.672	200.0	0.00420695	-0.809445	0.599811709978	0.615782124092	322400
-819.005	200.0	0.000670764	-0.80706	0.492437153759	0.496603239549	325000
-790.322	200.0	0.0063802	-0.803403	0.485258297331	0.489476293901	327600
-826.652	200.0	0.00513639	-0.799877	0.389500823962	0.404751986733	330200
-827.747	200.0	0.000795809	-0.798283	0.414159031804	0.418975657777	332800
-815.057	200.0	0.000518298	-0.795799	0.387889225257	0.398628714522	335400
-796.579	200.0	0.00279201	-0.793881	0.393363354956	0.413025796246	338000
-803.249	200.0	0.00484578	-0.794161	0.453077449633	0.496378146022	340600
-816.057	200.0	0.00127537	-0.793277	0.561664929239	0.582647364318	343200
-784.781	200.0	0.000752494	-0.791594	0.414880332345	0.417911432227	345800
-854.89	200.0	0.00495544	-0.788566	0.564162118076	0.568515196759	348400
-787.829	200.0	0.00621331	-0.787094	0.493454544775	0.505271694629	351000
-791.674	200.0	0.000504496	-0.785556	0.513062816397	0.515455266291	353600
-814.241	200.0	0.00153447	-0.783431	0.56535788045	0.567178747975	356200
-768.578	200.0	0.00643165	-0.780675	0.409981693134	0.413934076817	358800
-802.012	200.0	0.000428906	-0.779012	0.478095901855	0.481868954256	361400
-861.467	200.0	0.00162755	-0.777414	0.518537078953	0.53227835268	364000
-738.948	200.0	0.00110759	-0.776122	0.36924354508	0.392880541161	366600
-851.904	200.0	0.00860308	-0.775114	0.614774448684	0.631806732336	369200
-808.137	200.0	0.0068149	-0.774134	0.474189928587	0.476437306772	371800
-762.383	200.0	0.0010153	-0.773946	0.471866205374	0.484552787816	374400
-777.216	200.0	0.000398268	-0.773723	0.44205182403	0.451681184321	377000
-731.993	200.0	0.000717046	-0.773601	0.399929592201	0.413600158402	379600
-786.079	200.0	0.00170623	-0.773607	0.454282693467	0.472779412782	382200
-790.469	200.0	0.00395236	-0.772523	0.505816450912	0.518251700587	384800
-833.041	200.0	0.00618215	-0.771943	0.63527641491	0.63745282217	387400
-805.314	200.0	0.000682144	-0.771353	0.573641018524	0.586105063063	390000
-807.38	200.0	0.00156008	-0.770649	0.551885244503	0.571303703187	392600
-796.068	200.0	0.000206358	-0.769889	0.52971632857	0.53472745388	395200
-846.144	200.0	0.00250362	-0.768483	0.562460698749	0.564778347324	397800
-838.472	200.0	0.00509641	-0.766227	0.610461207819	0.616049264815	400400
-794.614	200.0	0.00804974	-0.764465	0.606804420645	0.612101228864	403000
-774.961	200.0	0.000622644	-0.762832	0.483610885855	0.488302463385	405600
-800.881	200.0	0.0004659	-0.760638	0.530082472369	0.5322775528	408200
-732.553	200.0	0.0017415	-0.757149	0.410724986902	0.414855025919	410800
-739.086	200.0	0.00291968	-0.753602	0.472204007024	0.487683601368	413400
-817.333	200.0	0.00427125	-0.751497	0.563410051649	0.581659078242	416000
-757.534	200.0	0.00244307	-0.74908	0.523223512858	0.532887736085	418600
-791.47	200.0	0.00218928	-0.745715	0.494208026037	0.510181387708	421200
-757.956	200.0	0.001913	-0.741442	0.423501495731	0.444501206466	423800
-735.934	200.0	0.00258377	-0.73728	0.442373311508	0.458051006131	426400
-728.778	200.0	0.00144177	-0.733056	0.459571542686	0.464983571796	429000
-739.111	200.0	0.00398305	-0.729108	0.559349678598	0.571888284169	431600
-717.445	200.0	0.00254192	-0.726295	0.445558746325	0.462082581659	434200
-736.821	200.0	0.00275081	-0.723638	0.523356069902	0.52688267376	436800
-720.557	200.0	0.0164495	-0.720323	0.505910690879	0.514217942552	439400
-726.963	200.0	0.00604047	-0.717666	0.441309959504	0.463746792168	442000
-789.647	200.0	0.000256268	-0.715755	0.576998903763	0.581603897403	444600
-790.545	200.0	0.00207067	-0.713665	0.54410256842	0.545656233335	447200
-701.787	200.0	0.00308261	-0.71189	0.506471442506	0.511952970744	449800
-703.484	200.0	0.00223864	-0.710779	0.502320195588	0.508917657099	452400
-716.692	200.0	0.00124989	-0.709391	0.487861285892	0.491103742294	455000
-684.616	200.0	0.00232962	-0.707866	0.504836798012	0.509298118166	457600
-730.001	200.0	0.00259386	-0.706775	0.540256249778	0.545456778684	460200
-721.657	200.0	0.000839461	-0.705203	0.470626338521	0.488280670466	462800
-735.562	200.0	0.00457069	-0.701477	0.368780313644	0.390318426325	465400
-772.74	200.0	0.000874681	-0.699204	0.442772347339	0.449427362384	468000
-715.109	200.0	0.00467295	-0.695208	0.485880203008	0.496657797884	470600
-732.146	200.0	0.00630385	-0.691725	0.590426029634	0.597406476185	473200
-754.507	200.0	0.00258502	-0.689399	0.654960650654	0.655948390018	475800
-659.977	200.0	0.00108864	-0.686935	0.513661190969	0.516442101668	478400
-687.413	200.0	0.000853316	-0.684485	0.42129756857	0.423455968494	481000
-719.846	200.0	0.00230452	-0.681063	0.570027130274	0.576040987586	483600
-716.414	200.0	0.00389575	-0.677922	0.502561295809	0.506184615147	486200
-724.566	200.0	0.00196412	-0.674785	0.56999368726	0.570412516003	488800
-742.74	200.0	0.0072081	-0.671486	0.540503840232	0.545394689429	491400
-707.862	200.0	0.00605364	-0.668852	0.533522380062	0.536610750826	494000
-701.315	200.0	0.00226099	-0.667563	0.533495338822	0.538468931634	496600
-649.044	200.0	0.000717773	-0.666262	0.364037204875	0.370829913396	499200
-671.626	200.0	0.00111846	-0.664658	0.502962210861	0.516023359152	501800
-708.098	200.0	0.000557508	-0.663155	0.554558758777	0.568203887449	504400
-716.894	200.0	0.00152128	-0.660953	0.524064698618	0.537794932291	507000
-696.942	200.0	9.84462e-05	-0.65931	0.554411724836	0.555493333696	509600
-728.675	200.0	0.0105668	-0.65685	0.554479192528	0.563176652378	512200
-682.68	200.0	0.00336475	-0.655415	0.571821294109	0.580562692387	514800
-702.302	200.0	0.00120663	-0.654043	0.548668936972	0.550374225381	517400
-716.946	200.0	0.00110393	-0.653369	0.561775391398	0.56327009367	520000
-684.893	200.0	0.000304567	-0.65294	0.534779393597	0.539951073326	522600
-686.171	200.0	0.00472785	-0.652107	0.504840743286	0.534048918083	525200
-742.747	200.0	0.00274967	-0.651473	0.514056665561	0.522074402565	527800
-692.479	200.0	0.00122259	-0.651111	0.448304150305	0.474840967648	530400
-739.084	200.0	0.000854785	-0.650547	0.450334518311	0.465863141362	533000
-741.779	200.0	0.00129345	-0.648904	0.461963125515	0.472134374834	535600
-745.311	200.0	0.00178635	-0.64723	0.496970375005	0.503794245493	538200
-754.384	200.0	0.0023614	-0.644823	0.469218557537	0.480391347677	540800
-738.86	200.0	0.0247045	-0.64211	0.527152963182	0.529866923326	543400
-618.645	200.0	0.00605854	-0.640441	0.444682227031	0.459537199697	546000
-702.279	200.0	0.00196848	-0.639133	0.523456311614	0.530103677301	548600
-655.707	200.0	0.00103087	-0.637821	0.457087324068	0.460011699026	551200
-705.582	200.0	0.000463694	-0.636959	0.571093681763	0.572900973509	553800
-688.371	200.0	0.00124916	-0.635807	0.558022985254	0.562089936955	556400
-727.069	200.0	0.00134289	-0.635333	0.495570614606	0.508317455497	559000
-695.703	200.0	8.16582e-05	-0.63468	0.504376908885	0.511541499489	561600
-697.586	200.0	0.00224843	-0.633374	0.517714972471	0.537113575816	564200
-657.581	200.0	0.000545271	-0.631824	0.450023795216	0.455689777752	566800
-728.38	200.0	0.0264807	-0.62959	0.603940811189	0.614908462834	569400
-715.196	200.0	0.00310421	-0.627988	0.528099043265	0.539747330008	572000
-727.388	200.0	0.00145685	-0.626719	0.483097088606	0.486834077156	574600
-692.961	200.0	0.0039738	-0.625531	0.534265107625	0.540630369184	577200
-684.413	200.0	0.0200223	-0.624251	0.513720878228	0.514905404712	579800
-683.847	200.0	0.0073613	-0.623289	0.580410027741	0.592075513097	582400
-705.863	200.0	0.00247224	-0.6224	0.540628544658	0.545411289201	585000
-706.486	200.0	0.00133303	-0.621584	0.566938865497	0.578576440341	587600
-697.088	200.0	0.000307947	-0.621242	0.450658965379	0.471539615743	590200
-645.372	200.0	0.00565953	-0.62076	0.419656679711	0.43176910475	592800
-694.328	200.0	0.00274842	-0.620163	0.639320654362	0.646607995707	595400
-657.031	200.0	0.00480023	-0.619435	0.503246820719	0.523178845563	598000
-643.774	200.0	0.00289299	-0.618764	0.547590835564	0.550298391841	600600
-620.695	200.0	0.003327	-0.618197	0.500154595637	0.528274861032	603200
-671.551	200.0	0.00267611	-0.617977	0.596535165728	0.603525673467	605800
-697.097	200.0	0.00186471	-0.617715	0.60908652451	0.611149175926	608400
-706.819	200.0	0.000734128	-0.61746	0.538558080073	0.542281821818	611000
-709.765	200.0	0.00143074	-0.617145	0.487853170031	0.498619443512	613600
-651.287	200.0	0.00254731	-0.616776	0.477860721927	0.483110870583	616200
-647.145	200.0	0.00377046	-0.616371	0.546038814013	0.554817214254	618800
-664.552	200.0	0.00505721	-0.616151	0.587854609839	0.59390200473	621400
-597.52	200.0	0.00211954	-0.615865	0.50151034949	0.511036711478	624000
-577.771	200.0	0.00200186	-0.615516	0.486236385858	0.494877773719	626600
-672.586	200.0	0.000427545	-0.614956	0.612286952378	0.624157305189	629200
-631.111	200.0	0.00125706	-0.614137	0.506851715999	0.519339862902	631800
-645.02	200.0	0.0104181	-0.612723	0.546342977257	0.551736588728	634400
-669.924	200.0	0.00331391	-0.612039	0.633644484926	0.657893819388	637000
-594.874	200.0	0.000456964	-0.611396	0.613355410007	0.620967326503	639600
-622.086	200.0	0.000493752	-0.610348	0.521670037451	0.53775776416	642200
-634.883	200.0	0.0028779	-0.60893	0.613391008513	0.618806432789	644800
-657.624	200.0	0.00399998	-0.608029	0.561915831752	0.582016152977	647400
-604.333	200.0	0.00581551	-0.606288	0.548916330855	0.588402038338	650000
-647.592	200.0	0.00301617	-0.605064	0.515443587115	0.557413317676	652600
-649.287	200.0	0.0023847	-0.603824	0.503110643407	0.51218052445	655200
-632.531	200.0	0.00153803	-0.602658	0.530716940814	0.530975332435	657800
-670.388	200.0	0.00055366	-0.601371	0.520038095331	0.521253721876	660400
-689.724	200.0	0.00284845	-0.599346	0.506931036078	0.515053523818	663000
-700.679	200.0	0.0173569	-0.597906	0.607604548923	0.61532119957	665600
-630.304	200.0	0.00897667	-0.596693	0.544777445253	0.566635007956	668200
-635.59	200.0	0.0014427	-0.596201	0.626584487362	0.63160621473	670800
-685.22	200.0	0.00166055	-0.595847	0.637196634082	0.646663291304	673400
-630.02	200.0	0.000786311	-0.595433	0.532693824934	0.554690784419	676000
-685.441	200.0	0.00117111	-0.594896	0.584937077473	0.601979029257	678600
-699.853	200.0	0.000293467	-0.594388	0.596738108367	0.603571614155	681200
-680.906	200.0	0.00327368	-0.593235	0.606266624262	0.607924951171	683800
-648.299	200.0	0.00289948	-0.591749	0.646437750223	0.649533752888	686400
-617.381	200.0	0.000701903	-0.589261	0.607629616652	0.609846062948	689000
-659.686	200.0	0.00410238	-0.585948	0.64707319077	0.651614249245	691600
-642.682	200.0	0.00500155	-0.583798	0.605986930239	0.609421172623	694200
-667.008	200.0	0.00186329	-0.582143	0.617668812123	0.622796616421	696800
-596.446	200.0	0.000964181	-0.580527	0.581760480623	0.590765083133	699400
-655.755	200.0	0.00388993	-0.578442	0.633206217714	0.639801075862	702000
-673.634	200.0	0.00806781	-0.576544	0.602393952596	0.611385324941	704600
-586.27	200.0	0.00097757	-0.57547	0.473965003693	0.483272888555	707200
-653.417	200.0	0.00272648	-0.574458	0.468653252041	0.471412187364	709800
-651.215	200.0	0.00192602	-0.573902	0.451467158369	0.455841641688	712400
-686.478	200.0	0.00319567	-0.573449	0.578936216203	0.585331386393	715000
-629.994	200.0	0.0170022	-0.572814	0.514185494711	0.515350540598	717600
-588.415	200.0	0.00543225	-0.572483	0.713840561493	0.719147972365	720200
-588.438	200.0	0.00224627	-0.572319	0.605565352453	0.61174319999	722800
-624.419	200.0	0.000634901	-0.572177	0.554488078944	0.564921721521	725400
-665.108	200.0	0.00420467	-0.572074	0.637175912696	0.644186436577	728000
-647.79	200.0	0.00100447	-0.572024	0.591125515045	0.593092317309	730600
-648.023	200.0	0.00045111	-0.571868	0.497659618993	0.506048875909	733200
-688.684	200.0	0.000862762	-0.571811	0.628462738136	0.632145310001	735800
-663.035	200.0	0.0057017	-0.572407	0.612831904473	0.623897976951	738400
-605.146	200.0	0.0033185	-0.572923	0.581918511809	0.612880988087	741000
-636.165	200.0	0.00103229	-0.573336	0.663651390403	0.674320692809	743600
-637.62	200.0	0.00314047	-0.573776	0.568805846447	0.580926407982	746200
-615.599	200.0	0.00109682	-0.573988	0.542354551146	0.553434935233	748800
-603.357	200.0	0.000662263	-0.574057	0.576937751232	0.583407402194	751400
-589.107	200.0	0.00152054	-0.573789	0.602292120858	0.605498828865	754000
-611.928	200.0	0.00445965	-0.572995	0.504935456364	0.512271933642	756600
-594.88	200.0	0.004504	-0.572423	0.594199825007	0.600155259082	759200
-565.071	200.0	0.00332065	-0.572178	0.54855864706	0.552242522109	761800
-642.436	200.0	0.00234667	-0.572012	0.698905952398	0.701062252245	764400
-608.228	200.0	0.00146884	-0.57164	0.524994358059	0.53670026397	767000
-589.529	200.0	0.000500741	-0.571456	0.650597518225	0.675892035412	769600
-692.604	200.0	0.00023526	-0.571218	0.481523606421	0.52461424972	772200
-691.849	200.0	0.000895039	-0.570954	0.59745240913	0.600947595187	774800
-620.474	200.0	0.0107477	-0.570711	0.566167060456	0.56898764218	777400
-579.251	200.0	0.0017165	-0.570291	0.518068326327	0.531668217951	780000
