EpRewMean	EpLenMean	KLOldNew	Entropy	EVBefore	EVAfter	TimestepsSoFar
-779.228	200.0	0.00337638	-0.973997	-1.43567963891	-1.28563244268	439400
-716.317	200.0	0.00276757	-0.972468	-0.656215584881	-0.641219916472	442000
-735.718	200.0	0.00283239	-0.970576	-0.826736717652	-0.871891549197	444600
-742.143	200.0	0.00379203	-0.966868	-0.834415248561	-0.872445684439	447200
-741.358	200.0	0.00272534	-0.964015	-0.942992059303	-0.968213898332	449800
-790.574	200.0	0.00363851	-0.959776	-0.915249566932	-1.01280094591	452400
-806.945	200.0	0.00184883	-0.954898	-1.20944715903	-1.161519235	455000
-797.913	200.0	0.00107784	-0.948234	-1.57439972993	-1.34478844961	457600
-841.55	200.0	0.000988123	-0.943057	-1.41640240493	-1.5701849291	460200
-759.625	200.0	0.0202782	-0.934483	-1.57205476308	-1.43660060317	462800
-774.096	200.0	0.00590013	-0.929284	-0.940761539729	-1.05489808078	465400
-780.435	200.0	0.000874881	-0.926341	-0.990692655634	-1.1145239533	468000
-789.064	200.0	0.00424874	-0.922166	-1.115636605	-1.25643919001	470600
-829.094	200.0	0.00201377	-0.9193	-0.983914104867	-1.07803719325	473200
-846.757	200.0	0.00114424	-0.917346	-1.15376952539	-1.19991363294	475800
-860.553	200.0	0.000387963	-0.915536	-1.21677944492	-1.24440820549	478400
-931.356	200.0	0.00236225	-0.913562	-1.14057609654	-1.39794714777	481000
-889.952	200.0	0.00390201	-0.912181	-1.54112899883	-1.25830729535	483600
-909.048	200.0	0.00623239	-0.911192	-1.27231222874	-1.22779057707	486200
-773.072	200.0	0.00271444	-0.911234	-1.19267594821	-0.741422330443	488800
-787.231	200.0	0.002718	-0.911594	-0.631623678218	-0.72360650655	491400
-696.546	200.0	0.00330073	-0.912014	-0.573379083269	-0.421203449844	494000
-670.378	200.0	0.00251184	-0.913224	-0.520192530524	-0.55183764909	496600
-762.631	200.0	0.00334761	-0.913192	-0.778127006315	-1.01682182082	499200
-835.052	200.0	0.00174861	-0.912161	-0.873788971325	-1.00145027167	501800
-744.886	200.0	0.000737106	-0.911753	-1.12780642639	-0.861171190782	504400
-777.375	200.0	0.000800452	-0.909827	-0.751592216635	-0.798133170204	507000
-828.116	200.0	0.00277887	-0.905743	-0.776388996196	-0.872666568655	509600
-694.561	200.0	0.00207277	-0.901497	-0.854452765337	-0.57140976871	512200
-723.666	200.0	0.00313145	-0.898513	-0.611254334834	-0.656735433304	514800
-689.16	200.0	0.00336991	-0.894521	-0.71101521438	-0.719758406969	517400
-709.123	200.0	0.00214841	-0.892684	-0.704760554814	-0.748342356893	520000
-607.278	200.0	0.00279853	-0.891022	-0.584479888017	-0.400410210541	522600
-680.75	200.0	0.000547132	-0.891123	-0.536314771332	-0.723076234909	525200
-616.594	200.0	0.0059423	-0.890041	-0.480923679717	-0.363825936401	527800
-627.576	200.0	0.000966358	-0.891638	-0.46335996058	-0.529903816862	530400
-631.363	200.0	0.00160312	-0.896616	-0.341354845545	-0.37397662022	533000
-666.124	200.0	0.0031656	-0.898925	-0.352143552176	-0.418514021472	535600
-564.827	200.0	0.00931467	-0.902766	-0.533856906398	-0.379082839242	538200
-614.893	200.0	0.00317127	-0.90423	-0.396641250401	-0.460685252205	540800
-551.151	200.0	0.00600101	-0.905551	-0.214817271752	-0.152236628221	543400
-563.405	200.0	0.0057852	-0.906442	-0.318016337951	-0.3760443563	546000
-522.299	200.0	0.00144522	-0.90693	-0.143371578224	-0.106756421856	548600
-521.873	200.0	0.00161349	-0.907304	-0.130187883802	-0.110463329848	551200
-686.138	200.0	0.00183668	-0.90754	-0.16630875384	-0.350466916455	553800
-593.992	200.0	0.00229301	-0.907121	-0.298843348693	-0.21051737556	556400
-535.354	200.0	0.00156356	-0.906392	-0.194524585561	-0.129592216306	559000
-576.51	200.0	0.00119	-0.90558	-0.0960077955194	-0.100417702552	561600
-704.746	200.0	0.00236666	-0.904815	-0.215967259349	-0.367913748769	564200
-600.625	200.0	0.00278615	-0.903392	-0.26078444292	-0.142107805255	566800
-492.678	200.0	0.00245782	-0.902053	-0.0442523829617	0.0144428541057	569400
-506.242	200.0	0.00396074	-0.901458	-0.020270596233	-0.0659914064689	572000
-462.926	200.0	0.005947	-0.900427	-0.0285611629955	-0.0164382931651	574600
-459.427	200.0	0.00129803	-0.89974	0.0113222857622	0.0253432645154	577200
-494.973	200.0	0.00212285	-0.89826	-0.0511347246559	-0.0660235991107	579800
-548.543	200.0	0.0010943	-0.896664	-0.115699834941	-0.128936216759	582400
-434.412	200.0	0.00127488	-0.894494	0.0302403724409	0.0684990561006	585000
-582.887	200.0	0.00139725	-0.892897	-0.121088041476	-0.234207449976	587600
-593.892	200.0	0.000489259	-0.89122	-0.181842564276	-0.165163932538	590200
-654.838	200.0	0.00150186	-0.888822	-0.233211179342	-0.283958133546	592800
-673.856	200.0	0.00209278	-0.886214	-0.248435580361	-0.244794801828	595400
-681.475	200.0	0.00147828	-0.88395	-0.234904541208	-0.218812733684	598000
-442.98	200.0	0.00105412	-0.881623	-0.1423160788	0.0442386583718	600600
-553.496	200.0	0.00198306	-0.880569	-0.0541197191261	-0.201660294758	603200
-584.272	200.0	0.00245501	-0.879334	-0.166248895566	-0.159612802789	605800
-473.744	200.0	0.0010786	-0.877625	-0.086517069857	-0.0155289202387	608400
-448.235	200.0	0.000866373	-0.874829	-0.0269397226258	-0.0308239379545	611000
-513.315	200.0	0.00293108	-0.871331	-0.0332864080449	-0.112637962556	613600
-474.232	200.0	0.00286066	-0.867878	-0.0440639120214	-0.0122117824926	616200
-489.818	200.0	0.00314249	-0.864686	-0.0272526469988	-0.0025544719254	618800
-672.564	200.0	0.00373011	-0.86178	-0.096377226455	-0.177253512005	621400
-607.731	200.0	0.00211923	-0.858915	-0.117989923804	-0.0566142121508	624000
-387.93	200.0	0.00115802	-0.855487	-0.0274251678351	-0.00402283761812	626600
-581.853	200.0	0.00240564	-0.853126	0.00033417401218	-0.0906824168494	629200
-431.677	200.0	0.00271093	-0.852256	-0.113145464829	-0.0087435746938	631800
-514.61	200.0	0.00122068	-0.85057	-0.0360571425097	-0.0739586415138	634400
-670.187	200.0	0.00148237	-0.849014	-0.091149026058	-0.16149879457	637000
-575.67	200.0	0.00112283	-0.847337	-0.146720557268	-0.0417424055842	639600
-541.563	200.0	0.00162378	-0.847126	-0.0282418167149	-0.0244569624823	642200
-448.041	200.0	0.00349329	-0.846059	0.0047591801767	0.00489536520933	644800
-576.559	200.0	0.00420464	-0.844254	-0.0288577414187	-0.0791593859391	647400
-488.084	200.0	0.00218008	-0.843325	-0.0629608392815	-0.0276304013337	650000
-494.536	200.0	0.00094694	-0.842585	-0.0391613895761	-0.0351715633159	652600
-553.033	200.0	0.000967276	-0.841421	-0.0600021171555	-0.110138268796	655200
-351.018	200.0	0.00351659	-0.842391	-0.032581806556	0.018814518574	657800
-291.827	200.0	0.00749968	-0.845565	0.0726042419214	0.0724101903032	660400
-539.432	200.0	0.00206823	-0.849209	0.0141275970366	-0.119270017266	663000
-446.497	200.0	0.00180759	-0.852295	-0.149658543978	-0.0168353286005	665600
-192.298	200.0	0.000696797	-0.856181	0.149075321116	0.0484345449424	668200
-233.767	200.0	0.00038583	-0.862516	0.0498267395463	0.0938017414855	670800
-434.138	200.0	0.00341464	-0.867035	0.0235258080213	-0.112071007796	673400
-274.668	200.0	0.0113479	-0.871266	-0.0194495382137	0.0798045217094	676000
-517.691	200.0	0.00699502	-0.872148	-0.0119387470504	-0.151624717916	678600
-319.33	200.0	0.00767312	-0.871886	-0.01911297561	0.0662779669448	681200
-491.059	200.0	0.00121266	-0.870946	0.0185713140483	-0.0754942064583	683800
-583.381	200.0	0.00188967	-0.869174	-0.149369005681	-0.178852118799	686400
-462.302	200.0	0.000776949	-0.86714	-0.0620741570469	0.0233588617589	689000
-374.405	200.0	0.000768352	-0.865313	-0.0336954837257	-0.00643412714901	691600
-333.95	200.0	0.000927676	-0.860806	0.127199351094	0.12344767475	694200
-503.374	200.0	0.00291847	-0.853568	-0.0475968910325	-0.181490638469	696800
-372.482	200.0	0.0115679	-0.846203	-0.0689783131213	0.038553875834	699400
-443.222	200.0	0.0126381	-0.840976	0.00318997412696	-0.0261423606798	702000
-464.988	200.0	0.00217811	-0.838363	-0.0795112676845	-0.0802646879212	704600
-358.111	200.0	0.00218309	-0.836022	0.0751729560123	0.103948071238	707200
-474.328	200.0	0.00113308	-0.834489	0.00978235670215	-0.0749730600396	709800
-388.122	200.0	0.00150353	-0.833128	-0.0469583712434	0.00898796562114	712400
-571.638	200.0	0.000922301	-0.831855	-0.0355467677966	-0.104862517875	715000
-299.825	200.0	0.00668355	-0.832633	0.067675332871	0.0605813037949	717600
-635.697	200.0	0.00381254	-0.833125	-0.00595343295992	-0.168747403288	720200
-455.249	200.0	0.00341728	-0.834276	-0.002455689694	0.0554485918614	722800
-415.156	200.0	0.00237013	-0.835888	0.129826990807	0.126814358132	725400
-471.11	200.0	0.00111022	-0.835452	0.0320264156042	0.0105378412768	728000
-659.853	200.0	0.000693571	-0.835628	-0.0879896608279	-0.141974032704	730600
-626.76	200.0	0.0022875	-0.83493	-0.0817603538244	-0.046342099852	733200
-897.479	200.0	0.0039594	-0.83295	-0.288601718544	-0.498836473239	735800
-530.51	200.0	0.0126898	-0.830313	-0.0736925348266	0.0333134369049	738400
-489.286	200.0	0.00624143	-0.829202	0.0710142408277	0.0695345942989	741000
-583.178	200.0	0.00380685	-0.82881	-0.0056793016972	-0.0632551317305	743600
-400.366	200.0	0.00430893	-0.829748	0.0222694720435	0.0515282631833	746200
-404.566	200.0	0.00205781	-0.829856	0.0707994296286	0.0583626652659	748800
-378.336	200.0	0.00196218	-0.830047	0.0954566766445	0.0822800448968	751400
-314.845	200.0	0.00132377	-0.830305	0.0713922561377	0.0831248309644	754000
-453.011	200.0	0.00176632	-0.830296	0.0384895468877	-0.0572677265573	756600
-586.275	200.0	0.00359834	-0.830498	-0.0632014508631	-0.036942022183	759200
-457.043	200.0	0.00307951	-0.831138	0.116549140431	0.130924856807	761800
-387.612	200.0	0.00315987	-0.831801	0.0585716292645	0.0747279804881	764400
-437.449	200.0	0.00131583	-0.831688	0.0127725493825	-0.0367441320971	767000
-430.625	200.0	0.00167606	-0.831546	0.0105849074589	0.00461574337446	769600
-589.896	200.0	0.00173904	-0.831053	0.0340230166931	-0.0250975494166	772200
-546.541	200.0	0.000964197	-0.830224	-0.0215026183375	0.0359277388468	774800
-582.723	200.0	0.00219979	-0.829307	-0.0810240083281	-0.138396344926	777400
-475.585	200.0	0.0047722	-0.827739	-0.0477468901186	0.023749219084	780000
